filename,fold_number,auroc,ap,precision,recall,f1_score,accuracy,tn,fp,fn,tp,multi_auroc,multi_ap,multi_precision,multi_recall,multi_f1_score,multi_accuracy,train_patients_neg_abdominal_nec,train_patients_neg_all,train_patients_neg_brain_ivh_stage_3_4,train_patients_neg_cns_los,train_patients_neg_cps_los,train_patients_neg_infection,train_patients_neg_los,train_patients_neg_pneumonia,train_patients_neg_sepsis,train_patients_pos_abdominal_nec,train_patients_pos_any,train_patients_pos_brain_ivh_stage_3_4,train_patients_pos_cns_los,train_patients_pos_cps_los,train_patients_pos_infection,train_patients_pos_los,train_patients_pos_pneumonia,train_patients_pos_sepsis,train_windows_neg_abdominal_nec,train_windows_neg_all,train_windows_neg_brain_ivh_stage_3_4,train_windows_neg_cns_los,train_windows_neg_cps_los,train_windows_neg_infection,train_windows_neg_los,train_windows_neg_pneumonia,train_windows_neg_sepsis,train_windows_pos_abdominal_nec,train_windows_pos_any,train_windows_pos_brain_ivh_stage_3_4,train_windows_pos_cns_los,train_windows_pos_cps_los,train_windows_pos_infection,train_windows_pos_los,train_windows_pos_pneumonia,train_windows_pos_sepsis,val_patients_neg_abdominal_nec,val_patients_neg_all,val_patients_neg_brain_ivh_stage_3_4,val_patients_neg_cns_los,val_patients_neg_cps_los,val_patients_neg_infection,val_patients_neg_los,val_patients_neg_pneumonia,val_patients_neg_sepsis,val_patients_pos_abdominal_nec,val_patients_pos_any,val_patients_pos_brain_ivh_stage_3_4,val_patients_pos_cns_los,val_patients_pos_cps_los,val_patients_pos_infection,val_patients_pos_los,val_patients_pos_pneumonia,val_patients_pos_sepsis,val_windows_neg_abdominal_nec,val_windows_neg_all,val_windows_neg_brain_ivh_stage_3_4,val_windows_neg_cns_los,val_windows_neg_cps_los,val_windows_neg_infection,val_windows_neg_los,val_windows_neg_pneumonia,val_windows_neg_sepsis,val_windows_pos_abdominal_nec,val_windows_pos_any,val_windows_pos_brain_ivh_stage_3_4,val_windows_pos_cns_los,val_windows_pos_cps_los,val_windows_pos_infection,val_windows_pos_los,val_windows_pos_pneumonia,val_windows_pos_sepsis,multi_fn,multi_fp,multi_tn,multi_tp,train_total_patients,train_total_windows,val_total_patients,val_total_windows
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,9,,,,,,,,,,,0.79414,0.93662,0.96628,0.96516,0.95966,0.96516,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,20.00000,35,4.00000,5.00000,15.00000,,,6.00000,,256052.00000,252641,255747.00000,256893.00000,256185.00000,,,256831.00000,,1263.00000,4674,1568.00000,422.00000,1130.00000,,,484.00000,,31.00000,31,31.00000,31.00000,31.00000,,,31.00000,,4.00000,8,2.00000,2.00000,2.00000,,,3.00000,,40391.00000,37422,38165.00000,40371.00000,40528.00000,,,40374.00000,,226.00000,3195,2452.00000,246.00000,89.00000,,,243.00000,,,,,,248,257315,31,40617
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_1.pklz,10,,,,,,,,,,,0.74937,0.97279,0.97772,0.98615,0.98077,0.98615,247.00000,247,247.00000,247.00000,247.00000,,,247.00000,,20.00000,34,4.00000,5.00000,14.00000,,,6.00000,,263342.00000,258919,261967.00000,264184.00000,263532.00000,,,264125.00000,,1264.00000,5687,2639.00000,422.00000,1074.00000,,,481.00000,,29.00000,29,29.00000,29.00000,29.00000,,,29.00000,,2.00000,6,1.00000,2.00000,2.00000,,,1.00000,,21377.00000,20930,21362.00000,21331.00000,21446.00000,,,21490.00000,,142.00000,589,157.00000,188.00000,73.00000,,,29.00000,,,,,,247,264606,29,21519
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,1,,,,,,,,,,,0.57563,0.88144,0.88978,0.93731,0.91005,0.93731,244.00000,244,244.00000,244.00000,244.00000,,,244.00000,,20.00000,32,3.00000,3.00000,13.00000,,,5.00000,,254952.00000,252084,254806.00000,255918.00000,255172.00000,,,255881.00000,,1242.00000,4110,1388.00000,276.00000,1022.00000,,,313.00000,,32.00000,32,32.00000,32.00000,32.00000,,,32.00000,,3.00000,8,2.00000,3.00000,3.00000,,,2.00000,,29765.00000,27800,28598.00000,29702.00000,29888.00000,,,29809.00000,,241.00000,2206,1408.00000,304.00000,118.00000,,,197.00000,,,,,,244,256194,32,30006
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,2,,,,,,,,,,,0.60582,0.89901,0.90749,0.94686,0.92392,0.94686,247.00000,247,247.00000,247.00000,247.00000,,,247.00000,,19.00000,35,4.00000,5.00000,14.00000,,,7.00000,,262674.00000,259504,262381.00000,263527.00000,263086.00000,,,263439.00000,,1275.00000,4445,1568.00000,422.00000,863.00000,,,510.00000,,31.00000,31,31.00000,31.00000,31.00000,,,31.00000,,4.00000,7,1.00000,1.00000,4.00000,,,2.00000,,28969.00000,27143,27866.00000,29064.00000,28705.00000,,,28915.00000,,125.00000,1951,1228.00000,30.00000,389.00000,,,179.00000,,,,,,247,263949,31,29094
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,3,,,,,,,,,,,0.80173,0.98533,0.98830,0.99127,0.98844,0.99127,247.00000,247,247.00000,247.00000,247.00000,,,247.00000,,20.00000,35,4.00000,5.00000,15.00000,,,6.00000,,247850.00000,243421,246422.00000,248639.00000,247931.00000,,,248630.00000,,1211.00000,5640,2639.00000,422.00000,1130.00000,,,431.00000,,31.00000,31,31.00000,31.00000,31.00000,,,31.00000,,3.00000,7,1.00000,1.00000,4.00000,,,2.00000,,47853.00000,47232,47938.00000,48007.00000,47777.00000,,,47931.00000,,242.00000,863,157.00000,88.00000,318.00000,,,164.00000,,,,,,247,249061,31,48095
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,4,,,,,,,,,,,,,0.99631,0.99685,0.99645,0.99685,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,20.00000,36,4.00000,5.00000,15.00000,,,6.00000,,259655.00000,255019,258176.00000,260547.00000,259839.00000,,,260488.00000,,1314.00000,5950,2793.00000,422.00000,1130.00000,,,481.00000,,30.00000,30,30.00000,30.00000,30.00000,,,30.00000,,4.00000,6,1.00000,2.00000,3.00000,,,1.00000,,30060.00000,29698,30491.00000,30306.00000,30281.00000,,,30465.00000,,434.00000,796,3.00000,188.00000,213.00000,,,29.00000,,,,,,248,260969,30,30494
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,5,,,,,,,,,,,0.54583,0.93645,0.93869,0.96618,0.95084,0.96618,244.00000,244,244.00000,244.00000,244.00000,,,244.00000,,19.00000,32,4.00000,4.00000,14.00000,,,6.00000,,245455.00000,242144,245146.00000,246358.00000,245618.00000,,,246230.00000,,1259.00000,4570,1568.00000,356.00000,1096.00000,,,484.00000,,33.00000,33,33.00000,33.00000,33.00000,,,33.00000,,4.00000,9,2.00000,2.00000,3.00000,,,1.00000,,43270.00000,41851,42175.00000,43310.00000,43277.00000,,,43380.00000,,136.00000,1555,1231.00000,96.00000,129.00000,,,26.00000,,,,,,244,246714,33,43406
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,6,,,,,,,,,,,0.74928,0.97467,0.97813,0.98674,0.98181,0.98674,245.00000,245,245.00000,245.00000,245.00000,,,245.00000,,20.00000,33,4.00000,5.00000,14.00000,,,5.00000,,258748.00000,254378,257399.00000,259589.00000,258937.00000,,,259556.00000,,1263.00000,5633,2612.00000,422.00000,1074.00000,,,455.00000,,31.00000,31,31.00000,31.00000,31.00000,,,31.00000,,3.00000,7,1.00000,1.00000,1.00000,,,3.00000,,27151.00000,26604,27116.00000,27142.00000,27244.00000,,,27151.00000,,149.00000,696,184.00000,158.00000,56.00000,,,149.00000,,,,,,245,260011,31,27300
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,7,,,,,,,,,,,0.79882,0.98305,0.98800,0.99138,0.98805,0.99138,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,19.00000,35,4.00000,5.00000,15.00000,,,7.00000,,251228.00000,246720,249676.00000,251893.00000,251185.00000,,,251805.00000,,1087.00000,5595,2639.00000,422.00000,1130.00000,,,510.00000,,29.00000,29,29.00000,29.00000,29.00000,,,29.00000,,3.00000,6,1.00000,2.00000,2.00000,,,2.00000,,45168.00000,44511,45316.00000,45305.00000,45299.00000,,,45314.00000,,305.00000,962,157.00000,168.00000,174.00000,,,159.00000,,,,,,248,252315,29,45473
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,8,,,,,,,,,,,0.56966,0.92655,0.92798,0.96195,0.94427,0.96195,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,20.00000,35,4.00000,5.00000,14.00000,,,6.00000,,253913.00000,250626,253655.00000,254805.00000,254189.00000,,,254840.00000,,1314.00000,4601,1572.00000,422.00000,1038.00000,,,387.00000,,28.00000,28,28.00000,28.00000,28.00000,,,28.00000,,2.00000,5,1.00000,1.00000,3.00000,,,1.00000,,36303.00000,34716,35097.00000,36233.00000,36108.00000,,,36198.00000,,18.00000,1605,1224.00000,88.00000,213.00000,,,123.00000,,,,,,248,255227,28,36321
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,9,,,,,,,,,,,0.90152,0.98002,0.98894,0.98860,0.98691,0.98860,247.00000,247,247.00000,247.00000,247.00000,,,247.00000,,19.00000,34,4.00000,4.00000,15.00000,,,7.00000,,252703.00000,248288,251270.00000,253526.00000,252752.00000,,,253372.00000,,1179.00000,5594,2612.00000,356.00000,1130.00000,,,510.00000,,31.00000,31,31.00000,31.00000,31.00000,,,31.00000,,4.00000,8,2.00000,2.00000,2.00000,,,2.00000,,43424.00000,41585,42175.00000,43429.00000,43462.00000,,,43366.00000,,159.00000,1998,1408.00000,154.00000,121.00000,,,217.00000,,,,,,247,253882,31,43583
89d8dae02f75ce03fe0b3987dda6d207db0268d3601162b7468ee6626a134d83_2.pklz,10,,,,,,,,,,,,,0.99124,0.99426,0.99264,0.99426,248.00000,248,248.00000,248.00000,248.00000,,,248.00000,,20.00000,35,5.00000,5.00000,14.00000,,,6.00000,,263356.00000,258826,261873.00000,264247.00000,263595.00000,,,264238.00000,,1313.00000,5843,2796.00000,422.00000,1074.00000,,,431.00000,,29.00000,29,29.00000,29.00000,29.00000,,,29.00000,,4.00000,6,1.00000,1.00000,2.00000,,,1.00000,,27171.00000,26770,27545.00000,27390.00000,27362.00000,,,27469.00000,,377.00000,778,3.00000,158.00000,186.00000,,,79.00000,,,,,,248,264669,29,27548
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,1,,,,,,,,,,,0.82119,0.98760,0.99058,0.99137,0.98991,0.99137,246.00000,246,,,,,246.00000,,,19.00000,28,,,,,17.00000,,,252680.00000,250988,,,,,252306.00000,,,1540.00000,3232,,,,,1914.00000,,,30.00000,30,,,,,30.00000,,,4.00000,5,,,,,3.00000,,,34857.00000,34645,,,,,34814.00000,,,268.00000,480,,,,,311.00000,,,,,,,246,254220,30,35125
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,2,,,,,,,,,,,0.70415,0.97990,0.98795,0.98958,0.98685,0.98958,246.00000,246,,,,,246.00000,,,20.00000,28,,,,,16.00000,,,245138.00000,243656,,,,,244918.00000,,,1484.00000,2966,,,,,1704.00000,,,29.00000,29,,,,,29.00000,,,2.00000,4,,,,,3.00000,,,43061.00000,42460,,,,,42600.00000,,,140.00000,741,,,,,601.00000,,,,,,,246,246622,29,43201
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,3,,,,,,,,,,,0.71300,0.98465,0.99118,0.99183,0.98999,0.99183,246.00000,246,,,,,246.00000,,,20.00000,28,,,,,16.00000,,,253354.00000,251767,,,,,253108.00000,,,1563.00000,3150,,,,,1809.00000,,,29.00000,29,,,,,29.00000,,,2.00000,4,,,,,3.00000,,,32745.00000,32466,,,,,32598.00000,,,164.00000,443,,,,,311.00000,,,,,,,246,254917,29,32909
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,4,,,,,,,,,,,0.96127,0.99251,0.99285,0.99294,0.99281,0.99294,249.00000,249,,,,,249.00000,,,21.00000,30,,,,,17.00000,,,268569.00000,266858,,,,,268257.00000,,,1621.00000,3332,,,,,1933.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,4.00000,,,19445.00000,19031,,,,,19429.00000,,,521.00000,935,,,,,537.00000,,,,,,,249,270190,28,19966
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,5,,,,,,,,,,,0.82948,0.98840,0.99350,0.99347,0.99159,0.99347,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,261334.00000,259610,,,,,260910.00000,,,1522.00000,3246,,,,,1946.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,2.00000,,,26865.00000,26506,,,,,26608.00000,,,102.00000,461,,,,,359.00000,,,,,,,247,262856,28,26967
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,6,,,,,,,,,,,0.49975,0.98704,0.98702,0.99341,0.99021,0.99341,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,16.00000,,,246332.00000,244648,,,,,245908.00000,,,1482.00000,3166,,,,,1906.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,2.00000,,,36424.00000,36325,,,,,36464.00000,,,139.00000,238,,,,,99.00000,,,,,,,247,247814,27,36563
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,7,,,,,,,,,,,0.75197,0.99018,0.99452,0.99451,0.99337,0.99451,248.00000,248,,,,,248.00000,,,19.00000,29,,,,,17.00000,,,260136.00000,258363,,,,,259655.00000,,,1514.00000,3287,,,,,1995.00000,,,27.00000,27,,,,,27.00000,,,3.00000,3,,,,,2.00000,,,24058.00000,24010,,,,,24131.00000,,,188.00000,236,,,,,115.00000,,,,,,,248,261650,27,24246
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,8,,,,,,,,,,,0.85161,0.99019,0.99403,0.99399,0.99333,0.99399,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,258348.00000,256628,,,,,257967.00000,,,1561.00000,3281,,,,,1942.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,2.00000,,,24956.00000,24712,,,,,24886.00000,,,174.00000,418,,,,,244.00000,,,,,,,247,259909,28,25130
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,9,,,,,,,,,,,0.50091,0.97678,0.97668,0.98816,0.98239,0.98816,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,256584.00000,254930,,,,,256149.00000,,,1441.00000,3095,,,,,1876.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,1.00000,,,26172.00000,26043,,,,,26223.00000,,,180.00000,309,,,,,129.00000,,,,,,,247,258025,27,26352
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_1.pklz,10,,,,,,,,,,,0.95933,0.99601,0.99647,0.99628,0.99620,0.99628,249.00000,249,,,,,249.00000,,,20.00000,30,,,,,18.00000,,,257811.00000,256028,,,,,257378.00000,,,1572.00000,3355,,,,,2005.00000,,,27.00000,27,,,,,27.00000,,,3.00000,3,,,,,2.00000,,,29655.00000,29494,,,,,29827.00000,,,456.00000,617,,,,,284.00000,,,,,,,249,259383,27,30111
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,1,,,,,,,,,,,0.80331,0.98868,0.99283,0.99321,0.99223,0.99321,246.00000,246,,,,,246.00000,,,19.00000,28,,,,,17.00000,,,257145.00000,255453,,,,,256773.00000,,,1542.00000,3234,,,,,1914.00000,,,30.00000,30,,,,,30.00000,,,4.00000,5,,,,,3.00000,,,30295.00000,30067,,,,,30235.00000,,,200.00000,428,,,,,260.00000,,,,,,,246,258687,30,30495
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,2,,,,,,,,,,,0.49935,0.95997,0.95976,0.97958,0.96957,0.97958,246.00000,246,,,,,246.00000,,,19.00000,28,,,,,16.00000,,,251208.00000,249640,,,,,250644.00000,,,1186.00000,2754,,,,,1750.00000,,,28.00000,28,,,,,28.00000,,,2.00000,3,,,,,2.00000,,,31548.00000,31333,,,,,31728.00000,,,435.00000,650,,,,,255.00000,,,,,,,246,252394,28,31983
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,3,,,,,,,,,,,0.94308,0.99638,0.99755,0.99752,0.99733,0.99752,247.00000,247,,,,,247.00000,,,19.00000,29,,,,,18.00000,,,252682.00000,250899,,,,,252237.00000,,,1560.00000,3343,,,,,2005.00000,,,29.00000,29,,,,,29.00000,,,4.00000,4,,,,,2.00000,,,33965.00000,33701,,,,,33950.00000,,,281.00000,545,,,,,296.00000,,,,,,,247,254242,29,34246
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,4,,,,,,,,,,,0.49938,0.96607,0.96592,0.98269,0.97423,0.98269,246.00000,246,,,,,246.00000,,,19.00000,27,,,,,16.00000,,,258508.00000,257013,,,,,258281.00000,,,1490.00000,2985,,,,,1717.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,2.00000,,,24248.00000,23960,,,,,24091.00000,,,131.00000,419,,,,,288.00000,,,,,,,246,259998,28,24379
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,5,,,,,,,,,,,0.73740,0.98327,0.98855,0.99008,0.98808,0.99008,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,253005.00000,251342,,,,,252604.00000,,,1484.00000,3147,,,,,1885.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,32246.00000,32078,,,,,32333.00000,,,322.00000,490,,,,,235.00000,,,,,,,248,254489,28,32568
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,6,,,,,,,,,,,0.61828,0.96738,0.97336,0.98158,0.97504,0.98158,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,16.00000,,,260663.00000,259256,,,,,260652.00000,,,1618.00000,3025,,,,,1629.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,3.00000,,,23531.00000,23117,,,,,23134.00000,,,84.00000,498,,,,,481.00000,,,,,,,248,262281,27,23615
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,7,,,,,,,,,,,0.70982,0.98052,0.99015,0.99005,0.98800,0.99005,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,259725.00000,258018,,,,,259240.00000,,,1444.00000,3151,,,,,1929.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,25429.00000,25289,,,,,25585.00000,,,296.00000,436,,,,,140.00000,,,,,,,248,261169,28,25725
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,8,,,,,,,,,,,0.80627,0.99492,0.99640,0.99686,0.99641,0.99686,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,255381.00000,253643,,,,,255015.00000,,,1594.00000,3332,,,,,1960.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,2.00000,,,28577.00000,28514,,,,,28554.00000,,,123.00000,186,,,,,146.00000,,,,,,,247,256975,28,28700
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,9,,,,,,,,,,,0.90967,0.99560,0.99716,0.99718,0.99700,0.99718,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,254006.00000,252282,,,,,253675.00000,,,1615.00000,3339,,,,,1946.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,2.00000,,,29298.00000,29058,,,,,29178.00000,,,120.00000,360,,,,,240.00000,,,,,,,248,255621,27,29418
8b1da26e7d0683d9f77d1ebeb45ebdc888b3a6b12f19e7ea880a0bf66bb6c1c8_2.pklz,10,,,,,,,,,,,0.69839,0.98886,0.99132,0.99321,0.99146,0.99321,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,251410.00000,249756,,,,,251106.00000,,,1572.00000,3226,,,,,1876.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,2.00000,,,32548.00000,32401,,,,,32463.00000,,,145.00000,292,,,,,230.00000,,,,,,,248,252982,27,32693
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,1,,,,,,,,,,,0.99435,0.99888,0.99774,0.99760,0.99758,0.99760,247.00000,247,,,,,247.00000,,,19.00000,29,,,,,18.00000,,,263687.00000,262065,,,,,263348.00000,,,1449.00000,3071,,,,,1788.00000,,,30.00000,30,,,,,30.00000,,,5.00000,5,,,,,3.00000,,,24532.00000,24210,,,,,24602.00000,,,488.00000,810,,,,,418.00000,,,,,,,247,265136,30,25020
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,2,,,,,,,,,,,0.86386,0.98512,0.98841,0.99056,0.98786,0.99056,248.00000,248,,,,,248.00000,,,20.00000,30,,,,,18.00000,,,255974.00000,254352,,,,,255467.00000,,,1281.00000,2903,,,,,1788.00000,,,29.00000,29,,,,,29.00000,,,4.00000,4,,,,,3.00000,,,35046.00000,34714,,,,,34926.00000,,,339.00000,671,,,,,459.00000,,,,,,,248,257255,29,35385
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,3,,,,,,,,,,,0.89739,0.99414,0.99685,0.99687,0.99665,0.99687,247.00000,247,,,,,247.00000,,,20.00000,29,,,,,17.00000,,,252161.00000,250610,,,,,251878.00000,,,1434.00000,2985,,,,,1717.00000,,,29.00000,29,,,,,29.00000,,,3.00000,4,,,,,3.00000,,,32392.00000,32137,,,,,32350.00000,,,213.00000,468,,,,,255.00000,,,,,,,247,253595,29,32605
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,4,,,,,,,,,,,0.64897,0.98631,0.99047,0.99164,0.98864,0.99164,247.00000,247,,,,,247.00000,,,20.00000,28,,,,,16.00000,,,258419.00000,256891,,,,,258131.00000,,,1406.00000,2934,,,,,1694.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,3.00000,,,25573.00000,25469,,,,,25609.00000,,,140.00000,244,,,,,104.00000,,,,,,,247,259825,28,25713
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,5,,,,,,,,,,,0.89658,0.99091,0.99462,0.99476,0.99433,0.99476,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,256488.00000,254969,,,,,256212.00000,,,1409.00000,2928,,,,,1685.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,33324.00000,33008,,,,,33393.00000,,,424.00000,740,,,,,355.00000,,,,,,,248,257897,28,33748
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,6,,,,,,,,,,,0.69255,0.98715,0.99229,0.99302,0.99129,0.99302,248.00000,248,,,,,248.00000,,,20.00000,29,,,,,17.00000,,,244874.00000,243451,,,,,244679.00000,,,1394.00000,2817,,,,,1589.00000,,,28.00000,28,,,,,28.00000,,,3.00000,4,,,,,3.00000,,,40836.00000,40556,,,,,40647.00000,,,148.00000,428,,,,,337.00000,,,,,,,248,246268,28,40984
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,7,,,,,,,,,,,0.50144,0.98244,0.98238,0.99103,0.98668,0.99103,246.00000,246,,,,,246.00000,,,19.00000,27,,,,,16.00000,,,249490.00000,248039,,,,,249205.00000,,,1332.00000,2783,,,,,1617.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,2.00000,,,33429.00000,33258,,,,,33384.00000,,,126.00000,297,,,,,171.00000,,,,,,,246,250822,28,33555
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,8,,,,,,,,,,,0.76558,0.98216,0.99099,0.99093,0.98861,0.99093,247.00000,247,,,,,247.00000,,,20.00000,28,,,,,16.00000,,,260370.00000,258894,,,,,260079.00000,,,1351.00000,2827,,,,,1642.00000,,,28.00000,28,,,,,28.00000,,,2.00000,4,,,,,3.00000,,,27992.00000,27562,,,,,27672.00000,,,110.00000,540,,,,,430.00000,,,,,,,247,261721,28,28102
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,9,,,,,,,,,,,0.89591,0.99524,0.99716,0.99715,0.99685,0.99715,249.00000,249,,,,,249.00000,,,20.00000,30,,,,,18.00000,,,261785.00000,260163,,,,,261393.00000,,,1396.00000,3018,,,,,1788.00000,,,27.00000,27,,,,,27.00000,,,3.00000,3,,,,,2.00000,,,25837.00000,25703,,,,,25854.00000,,,164.00000,298,,,,,147.00000,,,,,,,249,263181,27,26001
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_1.pklz,10,,,,,,,,,,,0.50371,0.99051,0.99047,0.99513,0.99279,0.99513,247.00000,247,,,,,247.00000,,,19.00000,28,,,,,17.00000,,,260992.00000,259428,,,,,260673.00000,,,1411.00000,2975,,,,,1730.00000,,,27.00000,27,,,,,27.00000,,,2.00000,3,,,,,1.00000,,,21927.00000,21869,,,,,21916.00000,,,47.00000,105,,,,,58.00000,,,,,,,247,262403,27,21974
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_2.pklz,1,,,,,,,,,,,0.86052,0.98273,0.99054,0.99049,0.98954,0.99049,246.00000,246,,,,,246.00000,,,19.00000,28,,,,,17.00000,,,256919.00000,255336,,,,,256399.00000,,,1229.00000,2812,,,,,1749.00000,,,30.00000,30,,,,,30.00000,,,4.00000,5,,,,,3.00000,,,30092.00000,29749,,,,,30341.00000,,,618.00000,961,,,,,369.00000,,,,,,,246,258148,30,30710
ae4668c17d8dca09ff6e13600788fc9a88c7fc4d7d2ac594405b5d863a713bfe_2.pklz,2,,,,,,,,,,,0.88062,0.99465,0.99710,0.99717,0.99690,0.99717,247.00000,247,,,,,247.00000,,,20.00000,29,,,,,17.00000,,,260186.00000,258635,,,,,259924.00000,,,1455.00000,3006,,,,,1717.00000,,,29.00000,29,,,,,29.00000,,,3.00000,4,,,,,3.00000,,,27436.00000,27231,,,,,27323.00000,,,105.00000,310,,,,,218.00000,,,,,,,247,261641,29,27541
